ts_code,symbol,name,area,industry,market,list_date,total_mv,circ_mv
002657.SZ,002657,中科金财,北京,软件服务,主板,20120228,730431.6853,722493.2551
002658.SZ,002658,雪迪龙,北京,环境保护,主板,20120309,436131.9939,246044.3608
002659.SZ,002659,凯文教育,北京,文教休闲,主板,20120309,298541.9116,298541.9116
002660.SZ,002660,茂硕电源,深圳,电气设备,主板,20120316,385156.1005,277651.7341
002661.SZ,002661,克明食品,湖南,食品,主板,20120316,337989.6497,319929.8724
002662.SZ,002662,京威股份,北京,汽车配件,主板,20120309,571500.0,571492.7991
002663.SZ,002663,普邦股份,广东,建筑工程,主板,20120316,311926.1513,252757.1124
002664.SZ,002664,信质集团,浙江,汽车配件,主板,20120316,796791.4656,785791.0937
002666.SZ,002666,德联集团,广东,化工原料,主板,20120327,367207.6743,210160.4308
002667.SZ,002667,威领股份,湖南,小金属,主板,20120329,247945.533,241353.2443
002668.SZ,002668,TCL智家,广东,家用电器,主板,20120416,1264073.925,1264073.925
002669.SZ,002669,康达新材,上海,化工原料,主板,20120416,306737.4,304943.0772
002670.SZ,002670,国盛金控,江西,证券,主板,20120416,2573662.5885,2159056.3432
002671.SZ,002671,龙泉股份,山东,水泥,主板,20120426,251971.3727,245662.6949
002672.SZ,002672,东江环保,深圳,环境保护,主板,20120426,448733.8556,367478.0306
002673.SZ,002673,西部证券,陕西,证券,主板,20120503,3611422.0176,3320229.2433
002674.SZ,002674,兴业科技,福建,纺织,主板,20120507,293030.3958,290031.1546
002675.SZ,002675,东诚药业,山东,化学制药,主板,20120525,1092589.3091,984983.7921
002676.SZ,002676,顺威股份,广东,家用电器,主板,20120525,426240.0,426226.0637
002677.SZ,002677,浙江美大,浙江,家用电器,主板,20120525,494229.51,447043.6
002678.SZ,002678,珠江钢琴,广东,文教休闲,主板,20120530,624152.0203,623126.6716
002679.SZ,002679,福建金森,福建,林业,主板,20120605,202985.916,202985.916
002681.SZ,002681,奋达科技,深圳,元器件,主板,20120605,1512930.1241,1293398.0473
002682.SZ,002682,龙洲股份,福建,仓储物流,主板,20120612,260939.0276,260935.13
002683.SZ,002683,广东宏大,广东,化工原料,主板,20120612,2280766.7432,1981815.9612
002685.SZ,002685,华东重机,江苏,机床制造,主板,20120612,707398.83,707304.5338
002686.SZ,002686,亿利达,浙江,专用机械,主板,20120703,340309.7189,314162.2974
002687.SZ,002687,乔治白,浙江,服饰,主板,20120713,224626.8735,183709.2895
002688.SZ,002688,金河生物,内蒙,农业综合,主板,20120713,339545.5351,327828.1015
002689.SZ,002689,远大智能,辽宁,运输设备,主板,20120717,453840.1654,453666.5129
002690.SZ,002690,美亚光电,安徽,专用机械,主板,20120731,1385144.1965,681322.0906
002691.SZ,002691,冀凯股份,河北,专用机械,主板,20120731,333200.0,329260.6989
002692.SZ,002692,远程股份,江苏,电气设备,主板,20120808,393544.008,393390.0063
002693.SZ,002693,双成药业,海南,生物制药,主板,20120808,561075.2318,556599.9759
002694.SZ,002694,顾地科技,湖北,塑料,主板,20120816,360176.0256,260973.2958
002695.SZ,002695,煌上煌,江西,食品,主板,20120905,516289.9441,430455.701
002696.SZ,002696,百洋股份,广西,饲料,主板,20120905,181840.1876,176124.3477
002697.SZ,002697,红旗连锁,四川,超市连锁,主板,20120905,796960.0,631462.1144
002698.SZ,002698,博实股份,黑龙江,化工机械,主板,20120911,2035915.3612,1675295.8406
002700.SZ,002700,ST浩源,新疆,供气供热,主板,20120921,450854.7217,364861.8847
002701.SZ,002701,奥瑞金,北京,广告包装,主板,20121011,1244043.5879,1242899.1998
002702.SZ,002702,海欣食品,福建,食品,主板,20121011,225082.8,187069.4899
002703.SZ,002703,浙江世宝,浙江,汽车配件,主板,20121102,1089987.9088,776513.6981
002705.SZ,002705,新宝股份,广东,家用电器,主板,20140121,1328228.7761,1322152.0553
002706.SZ,002706,良信股份,上海,电气设备,主板,20140121,1038890.6435,846088.5072
002707.SZ,002707,众信旅游,北京,旅游服务,主板,20140123,780275.7362,655214.5367
002708.SZ,002708,光洋股份,江苏,汽车配件,主板,20140121,659340.9153,602916.2781
002709.SZ,002709,天赐材料,广东,化工原料,主板,20140123,3907175.6182,2826819.4745
002712.SZ,002712,思美传媒,浙江,广告包装,主板,20140123,320034.4044,318052.7562
002713.SZ,002713,东易日盛,北京,装修装饰,主板,20140219,187113.4931,183468.2673
002714.SZ,002714,牧原股份,河南,农业综合,主板,20140128,20157614.5731,14061567.6449
002715.SZ,002715,登云股份,广东,汽车配件,主板,20140219,200100.0,200100.0
002716.SZ,002716,湖南白银,湖南,小金属,主板,20140128,1053012.065,824508.6998
002717.SZ,002717,岭南股份,广东,环境保护,主板,20140219,677126.8836,595491.3151
002718.SZ,002718,友邦吊顶,浙江,其他建材,主板,20140128,178243.2561,88422.1239
002719.SZ,002719,麦趣尔,新疆,乳制品,主板,20140128,128514.9193,119461.7537
002721.SZ,002721,ST金一,北京,服饰,主板,20140127,707394.7116,707394.7116
002722.SZ,002722,物产金轮,江苏,钢加工,主板,20140128,329714.9061,280101.9198
002723.SZ,002723,小崧股份,广东,家用电器,主板,20140129,281754.0921,281021.5314
002724.SZ,002724,海洋王,深圳,元器件,主板,20141104,379577.013,281308.6831
002725.SZ,002725,跃岭股份,浙江,汽车配件,主板,20140129,342528.0,283557.5834
002726.SZ,002726,龙大美食,山东,食品,主板,20140626,706849.971,705508.8585
002727.SZ,002727,一心堂,云南,医药商业,主板,20140702,764213.3831,518492.7251
002728.SZ,002728,特一药业,广东,中成药,主板,20140731,409652.6032,300476.8645
002729.SZ,002729,好利科技,福建,元器件,主板,20140912,268965.7824,257931.6552
002730.SZ,002730,电光科技,浙江,专用机械,主板,20141009,670934.0176,641193.3676
002731.SZ,002731,萃华珠宝,辽宁,服饰,主板,20141104,235407.364,211054.2316
002732.SZ,002732,燕塘乳业,广东,乳制品,主板,20141205,247196.85,245965.4546
002733.SZ,002733,雄韬股份,深圳,电气设备,主板,20141203,691202.6285,663584.1034
002734.SZ,002734,利民股份,江苏,农药化肥,主板,20150127,355864.3608,314894.8151
002735.SZ,002735,王子新材,深圳,塑料,主板,20141203,345333.9239,253658.6122
002736.SZ,002736,国信证券,深圳,证券,主板,20141229,10093050.8459,9595783.8974
002737.SZ,002737,葵花药业,黑龙江,中成药,主板,20141230,1039520.0,1039520.0
002738.SZ,002738,中矿资源,北京,小金属,主板,20141230,2561296.1634,2524859.4923
002739.SZ,002739,万达电影,北京,影视音像,主板,20150122,2348297.9233,2318948.5982
002741.SZ,002741,光华科技,广东,化工原料,主板,20150216,832389.9349,647140.8892
002742.SZ,002742,ST三圣,重庆,水泥,主板,20150217,162432.0,162378.6388
002743.SZ,002743,富煌钢构,安徽,钢加工,主板,20150217,263337.4292,262915.4417
002745.SZ,002745,木林森,广东,元器件,主板,20150217,1414410.5782,1014636.2556
002746.SZ,002746,仙坛股份,山东,农业综合,主板,20150216,489646.5357,403805.7732
002747.SZ,002747,埃斯顿,江苏,机械基件,主板,20150320,2157307.5349,1947442.2259
002748.SZ,002748,ST世龙,江西,化工原料,主板,20150319,187200.0,187200.0
002749.SZ,002749,国光股份,四川,农药化肥,主板,20150320,619220.3352,558529.6282
002750.SZ,002750,*ST龙津,云南,中成药,主板,20150324,58072.5,57816.7491
002752.SZ,002752,昇兴股份,福建,广告包装,主板,20150422,546097.4236,546013.5736
002753.SZ,002753,永东股份,山西,化工原料,主板,20150519,242322.4159,156607.9634
002755.SZ,002755,奥赛康,北京,化学制药,主板,20150515,1543530.6637,1543516.0709
002756.SZ,002756,永兴材料,浙江,小金属,主板,20150515,1900872.03,1370535.319
002757.SZ,002757,南兴股份,广东,专用机械,主板,20150527,722389.7073,689621.8368
002758.SZ,002758,浙农股份,浙江,批发业,主板,20150527,463523.9768,460469.8618
002759.SZ,002759,天际股份,广东,电气设备,主板,20150528,431189.0403,430922.0
002760.SZ,002760,凤形股份,江西,机械基件,主板,20150611,237251.1871,237251.1871
002761.SZ,002761,浙江建投,浙江,建筑工程,主板,20150610,986586.0404,986586.0404
002762.SZ,002762,金发拉比,广东,服饰,主板,20150610,222327.7,132745.6566
002763.SZ,002763,汇洁股份,深圳,服饰,主板,20150610,275878.852,204294.5004
002765.SZ,002765,蓝黛科技,重庆,元器件,主板,20150612,921456.9912,841966.2741
002766.SZ,002766,索菱股份,深圳,汽车配件,主板,20150611,543758.193,536825.2288
002767.SZ,002767,先锋电子,浙江,电器仪表,主板,20150612,239400.0,207770.9843
002768.SZ,002768,国恩股份,山东,塑料,主板,20150630,687076.25,447703.0006
002769.SZ,002769,普路通,深圳,仓储物流,主板,20150629,287081.5835,255614.2543
002771.SZ,002771,真视通,北京,软件服务,主板,20150629,405683.7694,337511.3428
002772.SZ,002772,众兴菌业,甘肃,种植业,主板,20150626,280774.3303,278556.5078
002773.SZ,002773,康弘药业,四川,化学制药,主板,20150626,1796326.9301,1338470.639
002774.SZ,002774,快意电梯,广东,运输设备,主板,20170324,277094.1417,231898.3025
002775.SZ,002775,文科股份,广东,建筑工程,主板,20150629,212380.9762,154474.8642
002777.SZ,002777,久远银海,四川,软件服务,主板,20151231,847487.6349,839765.8553
002778.SZ,002778,中晟高科,江苏,环境保护,主板,20160106,258863.0975,256119.9268
002779.SZ,002779,中坚科技,浙江,农用机械,主板,20151209,1663464.0,1492511.8841
002780.SZ,002780,三夫户外,北京,服饰,主板,20151209,177601.0967,147240.0526
002782.SZ,002782,可立克,深圳,元器件,主板,20151222,659378.9946,656995.4306
002783.SZ,002783,凯龙股份,湖北,化工原料,主板,20151209,395990.6141,349820.308
002785.SZ,002785,万里石,福建,其他建材,主板,20151223,656970.4958,486567.5164
002786.SZ,002786,银宝山新,深圳,专用机械,主板,20151223,522375.048,520794.048
002787.SZ,002787,华源控股,江苏,广告包装,主板,20151231,302934.0933,228146.2581
002788.SZ,002788,鹭燕医药,福建,医药商业,主板,20160218,317806.69,312137.5402
002789.SZ,002789,建艺集团,深圳,装修装饰,主板,20160311,114609.6831,94402.4863
002790.SZ,002790,瑞尔特,福建,家居用品,主板,20160308,324268.9048,202291.8029
002791.SZ,002791,坚朗五金,广东,其他建材,主板,20160329,792702.4291,428458.8762
002792.SZ,002792,通宇通讯,广东,通信设备,主板,20160328,814996.1118,489536.8577
002793.SZ,002793,罗欣药业,山东,化学制药,主板,20160415,389356.678,388766.142
002795.SZ,002795,永和智控,浙江,机械基件,主板,20160428,239815.694,233907.6303
002796.SZ,002796,世嘉科技,江苏,通信设备,主板,20160510,329164.7402,295416.6138
002797.SZ,002797,第一创业,深圳,证券,主板,20160511,3290479.2,3290476.2638
002798.SZ,002798,帝欧家居,四川,家居用品,主板,20160525,152158.9149,125245.7844
002799.SZ,002799,环球印务,陕西,广告包装,主板,20160608,250591.32,250588.0314
002800.SZ,002800,天顺股份,新疆,仓储物流,主板,20160530,162910.7817,151569.887
002801.SZ,002801,微光股份,浙江,电气设备,主板,20160622,847342.08,427311.963
002802.SZ,002802,洪汇新材,江苏,化工原料,主板,20160629,237539.493,237071.5661
002803.SZ,002803,吉宏股份,福建,互联网,主板,20160712,517899.4616,388373.4105
002805.SZ,002805,丰元股份,山东,电气设备,主板,20160707,358480.0102,356883.607
002806.SZ,002806,华锋股份,广东,汽车配件,主板,20160726,236067.1104,189903.9656
002807.SZ,002807,江阴银行,江苏,银行,主板,20160902,1019016.6146,1017806.3842
002808.SZ,002808,ST恒久,江苏,元器件,主板,20160812,80371.2,55728.7302
002809.SZ,002809,红墙股份,广东,化工原料,主板,20160823,178274.2056,116795.9499
002810.SZ,002810,山东赫达,山东,化工原料,主板,20160826,455711.1419,418882.9649
002811.SZ,002811,郑中设计,深圳,装修装饰,主板,20160908,290919.1506,264500.1405
002812.SZ,002812,恩捷股份,云南,电气设备,主板,20160914,3166370.0975,2663784.6082
002813.SZ,002813,路畅科技,深圳,汽车配件,主板,20161012,293280.0,289522.8803
002815.SZ,002815,崇达技术,深圳,元器件,主板,20161012,1260739.2315,747224.8199
002816.SZ,002816,和科达,深圳,专用机械,主板,20161025,134100.0,134100.0
002817.SZ,002817,黄山胶囊,安徽,化学制药,主板,20161025,194413.8105,188525.5418
002818.SZ,002818,富森美,四川,其他商业,主板,20161109,968505.8684,386074.2052
002819.SZ,002819,东方中科,北京,电器仪表,主板,20161111,820821.0958,644807.9648
002820.SZ,002820,桂发祥,天津,食品,主板,20161118,237627.193,236786.9211
002821.SZ,002821,凯莱英,天津,生物制药,主板,20161118,2880075.4598,2566692.8794
002822.SZ,002822,ST中装,深圳,装修装饰,主板,20161129,257133.7598,191016.8407
002823.SZ,002823,凯中精密,深圳,机械基件,主板,20161124,519151.3084,342160.6777
002824.SZ,002824,和胜股份,广东,铝,主板,20170112,559623.7324,379255.781
002825.SZ,002825,纳尔股份,上海,化工原料,主板,20161129,297564.9481,226641.17
002826.SZ,002826,易明医药,西藏,化学制药,主板,20161209,196588.7603,178067.8608
002827.SZ,002827,高争民爆,西藏,化工原料,主板,20161209,750720.0,750716.94
002828.SZ,002828,贝肯能源,新疆,石油开采,主板,20161208,178476.9888,170745.7553
002829.SZ,002829,星网宇达,北京,航空,主板,20161213,426840.4953,294039.8503
002830.SZ,002830,名雕股份,深圳,装修装饰,主板,20161213,176275.48,88379.005
002831.SZ,002831,裕同科技,深圳,广告包装,主板,20161216,2409099.5887,1348851.5812
002832.SZ,002832,比音勒芬,广东,服饰,主板,20161223,1046676.7921,714193.1329
002833.SZ,002833,弘亚数控,广东,专用机械,主板,20161228,803069.8149,546240.7294
002835.SZ,002835,同为股份,深圳,IT设备,主板,20161228,452376.9918,262332.0705
002836.SZ,002836,新宏泽,广东,广告包装,主板,20161229,188467.2,188467.2
002837.SZ,002837,英维克,深圳,专用机械,主板,20161229,3362078.5769,2922731.449
002838.SZ,002838,道恩股份,山东,塑料,主板,20170106,642947.5368,560037.7241
002839.SZ,002839,张家港行,江苏,银行,主板,20170124,1016847.5092,1016285.3821
002840.SZ,002840,华统股份,浙江,食品,主板,20170110,681129.3941,535593.8068
002841.SZ,002841,视源股份,广东,元器件,主板,20170119,2949718.1177,2209497.7562
002842.SZ,002842,翔鹭钨业,广东,小金属,主板,20170119,211470.4814,166931.2889
002843.SZ,002843,泰嘉股份,湖南,钢加工,主板,20170120,661452.3959,652813.0389
002845.SZ,002845,同兴达,深圳,元器件,主板,20170125,552252.1746,421896.8018
002846.SZ,002846,英联股份,广东,广告包装,主板,20170207,401093.9224,245452.2817
002847.SZ,002847,盐津铺子,湖南,食品,主板,20170208,1476501.0769,1324473.4238
002848.SZ,002848,高斯贝尔,湖南,家用电器,主板,20170213,110653.3,108148.958
002849.SZ,002849,威星智能,浙江,电器仪表,主板,20170217,363163.5903,312596.7075
002850.SZ,002850,科达利,深圳,电气设备,主板,20170302,3620780.6041,2582870.798
002851.SZ,002851,麦格米特,深圳,电气设备,主板,20170306,3154762.9696,2639361.0403
002852.SZ,002852,道道全,湖南,食品,主板,20170310,292373.0593,242945.9341
002853.SZ,002853,皮阿诺,广东,家居用品,主板,20170310,295670.2556,209745.6098
002855.SZ,002855,捷荣技术,广东,元器件,主板,20170321,502696.1513,502303.5533
002856.SZ,002856,美芝股份,深圳,装修装饰,主板,20170320,121375.5888,108596.8595
002857.SZ,002857,三晖电气,河南,电器仪表,主板,20170323,183421.826,181760.0
002858.SZ,002858,力盛体育,上海,文教休闲,主板,20170324,202440.9999,181208.0154
002859.SZ,002859,洁美科技,浙江,元器件,主板,20170407,894143.7259,841590.6927
002860.SZ,002860,星帅尔,浙江,家用电器,主板,20170412,346360.8199,331591.0554
002861.SZ,002861,瀛通通讯,湖北,元器件,主板,20170413,273837.4241,220747.4745
002862.SZ,002862,实丰文化,广东,文教休闲,主板,20170411,339600.0,255201.1449
002863.SZ,002863,今飞凯达,浙江,汽车配件,主板,20170418,295545.3921,295545.3921
002864.SZ,002864,盘龙药业,陕西,中成药,主板,20171116,284620.4109,197372.9812
002865.SZ,002865,钧达股份,海南,电气设备,主板,20170425,1310289.7179,1285782.5929
002866.SZ,002866,传艺科技,江苏,IT设备,主板,20170426,562252.2212,352019.5547
002867.SZ,002867,周大生,深圳,服饰,主板,20170427,1434567.4809,1413453.3986
002868.SZ,002868,绿康生化,福建,农业综合,主板,20170503,244624.5274,240612.0127
002869.SZ,002869,金溢科技,深圳,通信设备,主板,20170515,531666.3257,471569.6121
002870.SZ,002870,香山股份,广东,汽车配件,主板,20170515,516679.888,407088.901
002871.SZ,002871,伟隆股份,山东,机械基件,主板,20170511,218653.7519,120365.1939
002872.SZ,002872,ST天圣,重庆,医药商业,主板,20170519,122112.0,82528.5635
